"ID_REF"	"GSM3753011"	"GSM3753012"	"GSM3753013"	"GSM3753014"	"GSM3753015"	"GSM3753016"
"202245_at"	864.46906	716.1488	733.57794	825.08246	741.2083	743.8058
"202246_s_at"	3468.2234	3158.0928	3120.2495	3372.074	2889.1711	3256.9714
"202247_s_at"	116.539215	102.29	97.4807	108.61698	102.987915	96.93797
"202248_at"	138.5895	160.75275	143.28067	144.14497	183.0268	117.262245
"202249_s_at"	223.04285	228.47035	281.9157	238.24904	238.02676	258.7702
"202250_s_at"	101.79731	141.06268	163.66158	122.74897	139.82861	185.23166
"202251_at"	1082.1604	1168.4468	1411.1383	1119.7164	1143.0791	1349.4209
"202252_at"	1328.61	1364.2477	1559.9413	1233.8044	1273.3549	1560.983
"202253_s_at"	135.25659	133.73112	116.25034	127.25012	129.53828	114.19693
"202254_at"	35.686363	38.19144	29.52237	40.131004	36.95095	27.647457
"202255_s_at"	118.87393	108.193436	96.218315	124.60992	116.73941	92.427
"202256_at"	232.01582	230.41542	239.86238	238.07555	257.9571	247.2022
"202257_s_at"	410.83765	370.6985	451.43774	456.81113	388.5469	432.74887
"202258_s_at"	1729.3794	1706.5127	2070.5203	1831.9274	1926.786	2148.143
"202259_s_at"	974.431	1027.3337	1239.8873	1117.4966	1218.8345	1315.082
"202260_s_at"	2227.4683	2267.7998	2006.1621	1479.0045	1567.6891	1483.4323
"202261_at"	1029.5337	864.79486	971.05774	919.73395	803.3088	968.9398
"202262_x_at"	136.00027	115.83221	134.64021	111.037766	118.41556	107.21102
"202263_at"	208.05298	186.54709	173.83492	188.33739	191.95589	199.52025
"202264_s_at"	972.8902	872.91833	836.96387	984.59595	938.2986	811.84955
"202265_at"	2635.232	2453.6416	2970.709	2721.6682	2134.6035	3051.9746
"202266_at"	990.1451	1001.80945	1012.3403	951.56433	1036.9855	934.25397
"202267_at"	19.686493	22.105476	21.415434	20.27768	19.478615	23.327728
"202268_s_at"	2635.0369	3202.1643	2399.1233	2358.2996	3466.3325	2487.172
"202269_x_at"	14.00585	19.752634	11.402013	12.265575	8.215166	10.866755
"202270_at"	12.789699	16.589478	10.868501	8.093654	8.358696	9.49683
"202271_at"	356.50052	299.50586	276.99554	292.5521	280.25293	259.8137
"202272_s_at"	475.03015	452.0789	364.2587	418.24658	418.47836	337.97775
"202273_at"	63.921295	59.674812	56.775066	63.04619	68.36004	65.43601
"202274_at"	56.45574	45.99366	56.411034	46.252586	48.165546	46.31326
"202275_at"	143.89012	125.346016	107.32696	145.2083	148.76224	130.92961
"202276_at"	1848.2839	1619.9725	1586.4749	1761.7296	1730.6774	1674.3306
"202277_at"	1359.9762	1400.0609	1324.337	1417.7937	1307.5813	1454.0184
"202278_s_at"	354.9915	394.11942	335.49628	383.98993	370.15195	321.81775
"202279_at"	1427.7017	1460.2224	1215.5653	1408.9395	1613.5195	1339.4203
"202280_at"	11.111549	10.475324	9.922428	9.639385	10.346886	8.712358
"202281_at"	218.69655	215.0275	239.08481	216.5621	202.9371	217.3534
"202282_at"	3007.8896	2894.422	2436.084	2683.5142	2796.7183	2364.9734
"202283_at"	36.479294	47.250004	41.558163	49.593826	63.604687	42.414776
"202284_s_at"	59.529213	70.1935	71.5823	65.4252	69.79529	64.09636
"202285_s_at"	38.061295	44.69371	38.52817	38.30541	44.04617	46.23414
"202286_s_at"	9.397493	9.056237	9.3866625	8.982637	7.5180845	9.282432
"202287_s_at"	14.160629	13.39252	15.26062	16.763525	13.136512	15.190659
"202288_at"	112.65718	119.21326	100.08947	110.788925	106.73265	106.43245
"202289_s_at"	15.073391	18.581886	16.249191	16.485874	17.674742	18.383484
"202290_at"	1028.44	1012.3871	883.1375	991.19354	1037.796	941.4585
"202291_s_at"	4.8524065	6.5211906	5.89618	5.447086	5.5997753	5.1713862
"202292_x_at"	509.74884	527.1081	513.73035	493.36197	468.61432	511.99088
"202293_at"	406.58435	362.75208	383.32828	415.32648	403.57272	442.6726
"202294_at"	430.6329	380.1533	376.10873	396.8167	396.4853	410.97726
"202295_s_at"	505.7955	481.33365	382.52914	498.4209	475.28424	457.39188
"202296_s_at"	1122.4993	996.38525	1031.709	1111.6996	962.2684	1063.3933
"202297_s_at"	773.14795	687.52673	723.19147	762.5277	679.749	761.12067
"202298_at"	6875.8804	6889.871	7239.218	7152.158	6868.7026	7264.807
"202299_s_at"	3811.58	4011.6	4156.338	4127.349	3958.0496	3903.0715
"202300_at"	3996.706	4176.3906	4264.8774	4003.179	4149.1235	3969.0144
"202301_s_at"	610.0295	693.80383	638.9043	647.69183	728.5217	636.6909
"202302_s_at"	1500.6964	1590.2842	1614.071	1588.095	1577.2167	1764.8044
"202303_x_at"	1084.9022	1089.5485	1113.6509	1151.718	1132.4033	1109.7208
"202304_at"	533.9713	416.69238	618.7392	666.26416	528.6102	761.22986
"202305_s_at"	745.9457	818.9672	703.3762	691.3038	800.74854	674.3564
"202306_at"	1601.1902	1511.0798	1324.788	1516.8132	1474.9664	1414.2311
"202307_s_at"	108.81659	101.32381	91.11962	95.468216	92.58657	89.54349
"202308_at"	228.43742	171.68938	166.55652	233.06772	164.34538	194.2506
"202309_at"	1959.3108	1872.6528	1829.304	1958.4238	1903.6836	1848.769
"202310_s_at"	43.474144	36.656563	30.640642	38.732292	30.766773	37.667904
"202311_s_at"	6.7458854	6.4891286	6.2973604	6.744181	7.406401	6.0957875
"202312_s_at"	42.45892	46.43884	52.889584	47.88706	44.625767	45.43997
"202313_at"	1010.81964	1018.4308	852.1105	1007.98517	1018.5964	836.627
"202314_at"	1002.93256	721.8055	923.4989	1003.6873	826.52966	1230.121
"202315_s_at"	265.98264	207.30525	231.47911	291.8849	227.42589	255.2128
"202316_x_at"	330.57123	318.04803	202.03488	252.55661	254.2477	228.73767
"202317_s_at"	804.539	737.33405	539.95215	622.1725	665.9018	592.305
"202318_s_at"	772.2449	643.61334	765.4812	747.4156	693.08234	771.143
"202319_at"	206.48193	178.95627	157.7884	213.31212	179.4665	181.86305
"202320_at"	410.95877	403.93945	310.7387	356.0575	398.16992	306.2348
"202321_at"	89.39864	79.72387	69.249916	88.59887	76.87868	78.00934
"202322_s_at"	446.30984	324.95587	377.44846	441.63794	330.40933	382.42877
"202323_s_at"	228.15244	238.41429	208.63782	221.116	240.961	189.96246
"202324_s_at"	349.47678	312.58237	319.5772	318.09976	317.6043	320.2734
"202325_s_at"	2315.4077	2451.7349	2245.7644	2332.7188	2248.7546	2468.6367
"202326_at"	210.06197	183.86012	168.73204	193.52171	182.35751	193.70268
"202327_s_at"	27.669306	28.309185	29.998875	28.12596	30.61069	27.722637
"202328_s_at"	133.78674	133.06065	146.1164	131.67862	151.36006	132.42128
"202329_at"	506.56845	452.5151	403.05017	543.9452	487.5783	445.74524
"202330_s_at"	1770.5126	1595.1547	1360.4464	1651.0073	1521.5734	1575.0818
"202331_at"	465.6244	450.86188	371.83478	417.10687	426.86685	407.0181
"202332_at"	802.03375	643.7482	650.5591	666.91766	620.2429	564.89764
"202333_s_at"	1018.23956	1082.4908	1098.3273	1096.8008	1102.3984	1204.9475
"202334_s_at"	421.7952	405.97095	387.01578	411.55197	377.58646	408.30432
"202335_s_at"	10.075348	10.931704	9.892517	10.3198805	9.444691	9.389694
"202336_s_at"	1510.4437	1498.3036	1585.065	1142.1637	1298.8435	1593.9983
"202337_at"	431.6341	420.1003	371.64188	399.34714	390.53323	386.47125
"202338_at"	517.8443	486.79892	463.93765	526.0179	476.127	457.7037
"202339_at"	113.551414	116.0267	118.81392	114.48335	105.33897	102.24822
"202340_x_at"	163.49542	151.03299	134.19337	160.53426	152.96039	130.65442
"202341_s_at"	267.1774	223.28079	227.5823	261.8406	193.6934	235.60793
"202342_s_at"	391.57242	303.08826	341.6653	359.19574	250.02673	410.297
"202343_x_at"	2959.9163	2746.8457	2210.9502	2909.8347	2685.3403	2423.3394
"202344_at"	187.65508	143.56296	136.57646	181.57817	165.1475	129.04745
"202345_s_at"	6288.361	6360.9307	6099.9272	7248.306	7238.299	6062.759
"202346_at"	848.175	791.19196	703.48596	925.0832	841.04974	757.7747
"202347_s_at"	1278.531	1282.2983	1169.7343	1359.0048	1268.1929	1103.0574
"202348_s_at"	530.65625	505.39478	473.40198	499.86212	487.86072	468.5499
"202349_at"	316.2135	305.89713	292.84833	293.5608	300.95682	287.13388
"202350_s_at"	21.989967	20.961172	17.762228	24.34315	16.806765	21.145376
"202351_at"	1442.9717	1117.7966	1298.5404	1314.7388	975.8666	1273.6335
"202352_s_at"	1905.7233	1787.4712	1635.5271	1900.5376	1858.1406	1630.5636
"202353_s_at"	869.7435	916.1375	792.99994	952.41766	1034.0756	795.5401
"202354_s_at"	396.37653	417.23978	367.58682	412.0267	413.97433	349.65286
"202355_s_at"	330.94904	324.41565	302.12988	332.57806	323.52667	336.96677
"202356_s_at"	300.78638	312.48734	255.53497	307.9756	317.3443	298.65436
"202357_s_at"	22.383482	20.302433	24.73186	22.028355	24.715385	21.678167
"202358_s_at"	237.45918	161.91557	187.43056	227.84482	171.02101	194.59045
"202359_s_at"	147.52907	99.98145	117.47168	136.11319	102.305145	148.2203
"202360_at"	559.77234	509.49316	562.2946	549.7473	542.4801	593.3325
"202361_at"	385.70636	335.06232	332.19003	400.12213	350.00507	375.5371
"202362_at"	2312.3074	2056.2231	2202.9949	2074.8032	2004.7423	2307.754
"202363_at"	15.671422	21.079126	21.328978	22.586075	19.562115	19.721191
"202364_at"	1831.6888	1578.2992	1819.3608	1755.082	1589.6011	1799.4724
"202365_at"	1120.8124	1078.7849	868.9936	1009.374	1083.7445	940.36005
"202366_at"	122.64183	98.43083	122.472786	116.957	112.38012	112.52332
"202367_at"	156.11049	142.1494	165.52998	167.48914	145.19342	160.83975
"202368_s_at"	175.93852	182.29744	156.99666	198.57933	167.42981	131.6378
"202369_s_at"	655.9187	632.5763	626.1884	633.15234	622.13794	579.0931
"202370_s_at"	1418.4396	1667.0681	1180.83	1219.0311	1565.7472	1019.56647
"202371_at"	1767.478	1597.9979	1709.8947	1591.0918	1734.2573	1909.9065
"202372_at"	352.0035	295.98282	277.08768	323.8072	325.27524	294.07257
"202373_s_at"	445.00507	425.2508	394.46475	385.0603	428.6882	410.11072
"202374_s_at"	226.1259	236.0267	209.28856	196.61484	233.72737	175.40175
"202375_at"	168.63536	96.09751	143.92332	174.54047	109.45704	224.07745
"202376_at"	33.28255	34.045555	38.371872	34.169155	32.855587	34.291683
"202377_at"	248.15097	218.13786	151.39545	194.73799	191.4042	170.64006
"202378_s_at"	303.93533	313.36896	271.7961	251.30435	275.87976	231.19324
"202379_s_at"	537.85645	623.6837	761.5817	572.9623	678.3126	623.7485
"202380_s_at"	152.10425	198.43307	232.82835	184.15009	196.58221	225.5595
"202381_at"	560.51215	454.564	483.96292	509.0821	478.22684	541.8289
"202382_s_at"	667.9991	611.5945	528.1942	627.78326	619.5672	536.63654
"202383_at"	122.91437	130.04445	123.00951	125.42331	126.94586	125.34192
"202384_s_at"	310.00974	263.8045	199.43079	266.2456	306.16434	205.4965
"202385_s_at"	371.58246	304.299	310.69147	337.83658	354.2526	303.12933
"202386_s_at"	195.18222	142.88074	130.20775	156.92569	164.25986	163.91563
"202387_at"	525.62897	506.88632	524.52655	572.7161	496.55103	509.23053
"202388_at"	195.74	184.08011	209.59799	219.26521	158.06908	180.71745
"202389_s_at"	351.9295	285.04813	275.307	347.30392	324.2482	265.39392
"202390_s_at"	158.95723	190.42406	153.91605	138.47406	175.79942	137.83488
"202391_at"	26.16592	19.89688	21.982708	19.037619	16.65389	17.897036
"202392_s_at"	244.64185	241.22484	239.00548	284.84506	282.47122	253.97154
"202393_s_at"	178.66272	131.10326	159.0823	132.41292	94.42086	136.50818
"202394_s_at"	237.70482	307.0596	225.2871	242.40002	302.22577	229.63828
"202395_at"	730.0581	778.9695	599.57623	671.7177	740.76404	573.64215
"202396_at"	1516.8774	1485.8013	1663.2277	1554.3181	1618.4324	1861.7036
"202397_at"	3524.0625	3951.0776	2944.7231	3156.9658	4179.9727	2755.362
"202398_at"	54.431515	54.210503	48.41634	54.665047	49.270332	60.13931
"202399_s_at"	432.30484	425.1361	355.42352	428.53888	410.03943	400.50452
"202400_s_at"	75.45113	74.54533	53.573627	68.0923	64.28364	56.74901
"202401_s_at"	175.93742	171.55109	165.07591	169.8729	185.1773	180.746
"202402_s_at"	273.8488	306.1247	236.13353	272.02905	278.93625	286.4978
"202403_s_at"	40.976833	40.645885	45.301228	32.62323	32.86984	36.83523
"202404_s_at"	9.690398	9.171912	10.569465	10.144865	9.824987	10.453406
"202405_at"	310.44778	240.26784	262.1494	280.9214	265.2266	264.63116
"202406_s_at"	1211.7545	1128.1296	1236.2692	1234.0875	1161.8115	1213.8606
"202407_s_at"	508.11853	505.172	514.8032	523.02014	546.5034	537.91583
"202408_s_at"	861.40247	831.4479	811.18115	841.7967	853.78674	850.16547
"202409_at"	13.17166	18.541555	14.617767	14.674596	14.050092	14.661022
"202410_x_at"	46.602688	45.588326	40.561367	40.532444	49.94029	48.55249
"202411_at"	18.15966	18.448376	16.410841	20.904314	25.460022	19.201427
"202412_s_at"	1199.4728	1386.6028	1735.512	1330.8602	1403.0637	1518.0009
"202413_s_at"	2926.1106	2921.891	2932.2214	2955.7456	2962.931	3112.8145
"202414_at"	279.91357	249.85037	302.6146	302.36005	319.0592	363.5976
"202415_s_at"	456.47125	412.5238	327.52844	413.12497	403.78833	352.77267
"202416_at"	1577.3793	1600.916	1699.8555	1625.7946	1703.0598	1675.0602
"202417_at"	841.05194	756.3809	644.01044	763.30536	812.2259	613.3889
"202418_at"	984.9709	669.24854	622.42303	983.59283	641.47095	851.5913
"202419_at"	422.89688	362.0004	354.33292	407.15616	370.45697	418.0835
"202420_s_at"	555.6378	470.79428	390.74887	509.99725	482.05197	451.95578
"202421_at"	144.82146	84.53081	107.663666	106.76917	82.08838	96.1419
"202422_s_at"	187.22519	139.91211	171.22552	201.75603	149.13249	260.6859
"202423_at"	441.69983	393.0823	333.9876	409.10376	435.19702	342.86444
"202424_at"	868.8517	732.249	592.7492	818.6387	755.0202	669.3238
"202425_x_at"	939.9157	904.7598	786.88367	940.66034	873.72943	750.2718
"202426_s_at"	90.30349	82.89257	75.19309	98.05327	79.76699	77.1766
"202427_s_at"	799.8201	686.42914	779.15076	880.6675	693.9419	805.7642
"202428_x_at"	5314.949	5250.438	5698.788	5363.184	5113.58	5671.141
"202429_s_at"	1297.274	1019.9817	1029.6112	1284.2087	1076.5822	1168.7365
"202430_s_at"	299.26938	225.70813	281.39682	279.9317	227.0268	382.06287
"202431_s_at"	17586.193	16252.508	16804.744	17596.637	16683.479	16833.43
"202432_at"	473.8077	452.6279	400.50055	415.7613	426.52667	406.68863
"202433_at"	813.7758	678.995	728.3787	771.6861	690.85974	794.55255
"202434_s_at"	23.202099	25.148226	21.120398	28.511051	24.87077	19.154306
"202435_s_at"	44.04758	52.474022	39.76465	41.575226	64.47827	39.21086
"202436_s_at"	40.02633	57.31174	24.026627	29.402983	57.082314	26.572702
"202437_s_at"	15.64252	24.208538	11.514167	21.023027	30.53344	16.210289
"202438_x_at"	43.80744	35.53406	21.72064	32.76545	31.442213	23.999014
"202439_s_at"	93.56774	85.83643	86.328735	80.29653	71.41501	84.89569
"202440_s_at"	66.215805	63.354362	64.9689	76.01076	76.60388	74.035385
"202441_at"	802.23096	691.9155	593.3396	701.3144	754.98773	635.8598
"202442_at"	1639.1854	1359.5465	1778.2421	1697.6692	1275.0125	1732.0474
"202443_x_at"	1431.0626	1235.56	1247.7295	1251.6832	1260.1597	1142.6984
"202444_s_at"	164.70755	173.61638	152.58824	159.53857	138.56416	150.6033
"202445_s_at"	48.913124	38.461185	37.37581	45.750454	44.96578	34.669758
"202446_s_at"	1033.3635	731.2559	846.74866	925.0355	755.85016	896.23755
"202447_at"	832.2237	668.34314	781.13776	688.1146	562.1099	849.7929
"202448_s_at"	65.30171	54.933	46.503998	54.7327	46.20472	45.357887
"202449_s_at"	341.67188	305.91006	300.9204	302.23657	289.1936	285.62305
"202450_s_at"	23.045055	35.220367	40.654728	29.705	32.790085	37.084923
"202451_at"	707.9055	786.64966	595.8996	681.96106	784.50183	650.069
"202452_at"	139.47127	131.78699	114.9884	146.40587	128.6361	110.56523
"202453_s_at"	315.61356	375.8597	296.31934	349.05844	367.55084	311.08215
"202454_s_at"	11.36345	10.770368	15.464967	11.136171	11.86986	15.62633
"202455_at"	325.40576	308.46783	257.68286	257.28714	296.33423	269.90488
"202456_s_at"	120.29655	99.326164	90.135216	108.98324	107.9757	99.29607
"202457_s_at"	1527.1669	1315.1056	1258.389	1607.9414	1367.4755	1381.63
"202458_at"	1669.3596	1115.7782	1634.8213	1331.639	1053.8712	1589.3394
"202459_s_at"	135.19334	147.73283	107.59078	129.21223	151.05771	133.87135
"202460_s_at"	169.77158	179.03087	181.08475	192.59177	195.72533	221.92717
"202461_at"	524.3366	530.09845	480.77747	549.70807	481.97455	475.30655
"202462_s_at"	1700.0802	1529.9739	1595.5818	1658.2206	1637.1042	1713.9358
"202463_s_at"	142.98306	142.0342	130.74898	129.75426	141.24896	126.160416
"202464_s_at"	325.57187	305.99197	301.7297	323.77228	323.9157	299.94254
"202465_at"	51.75892	47.93197	52.82863	47.49162	51.88824	51.54315
"202466_at"	601.1124	558.5799	563.6921	659.2484	555.4707	639.3695
"202467_s_at"	2387.656	2385.3071	2177.4988	2232.8313	2439.613	2225.0518
"202468_s_at"	1938.8638	1690.7178	1665.6934	1814.2087	1693.5332	1684.4706
"202469_s_at"	1994.108	1707.1198	1922.965	1958.4186	1908.1675	1932.7139
"202470_s_at"	317.90173	295.7624	264.69345	320.22513	300.4996	279.3915
"202471_s_at"	944.29315	767.0352	818.9683	833.1049	825.73615	836.4191
"202472_at"	199.26047	191.08916	157.41347	215.11145	184.2604	196.31023
"202473_x_at"	87.16202	75.28443	76.70396	93.87233	101.582275	64.443695
"202474_s_at"	284.85995	237.38857	235.33273	268.53867	263.52426	236.75638
"202475_at"	1211.8723	995.7564	1125.7197	1210.6432	1038.7225	1112.3597
"202476_s_at"	225.71976	203.28902	182.88603	199.44165	194.1083	179.32153
"202477_s_at"	359.60416	347.65466	273.3442	356.22488	304.8299	307.39673
"202478_at"	1016.7236	914.02637	944.6627	927.58215	847.0795	1162.8281
"202479_s_at"	299.99072	298.2805	313.37643	272.5824	267.06104	340.91608
"202480_s_at"	211.15135	191.45665	188.75848	187.28801	203.71936	186.24097
"202481_at"	370.4251	317.0784	252.5274	307.3189	296.4524	295.06174
"202482_x_at"	92.221146	76.78901	86.7639	82.99573	88.99481	78.812004
"202483_s_at"	5344.66	5304.3037	5347.664	5387.7627	5625.9497	5371.4263
"202484_s_at"	1043.0264	916.7487	951.1386	964.5738	956.04407	901.7947
"202485_s_at"	13.050494	15.338173	16.668072	15.328323	15.722522	15.633968
"202486_at"	457.3671	453.7762	428.25345	437.99274	438.67538	414.81503
"202487_s_at"	2394.8845	2469.2961	2094.973	2170.9219	2363.9792	2162.0242
"202488_s_at"	48.116474	58.917168	53.362904	53.298393	57.242813	64.51622
"202489_s_at"	55.01867	59.4712	58.28109	51.971397	56.145226	59.563026
"202490_at"	41.63859	34.484035	31.021711	40.281513	31.51452	31.875145
"202491_s_at"	942.9826	890.3262	929.3627	979.4022	887.84894	953.37195
"202492_at"	201.75508	178.73985	145.4841	162.5231	177.72638	148.52931
"202493_x_at"	13.286255	14.054964	11.69208	13.778105	12.624055	12.489951
"202494_at"	273.44052	238.06735	250.84727	270.8314	253.02693	260.82794
"202495_at"	627.4845	607.26984	598.62775	628.18463	650.2998	619.65564
"202496_at"	259.02658	322.02545	263.8706	224.65054	333.81656	245.07895
"202497_x_at"	14.644679	14.754375	19.222801	18.422394	15.5008545	17.15075
"202498_s_at"	5.401656	6.069363	6.0817275	5.7171936	5.755101	5.9572678
"202499_s_at"	5.894756	5.3494725	5.937507	5.8781714	5.90035	5.8867946
"202500_at"	146.85716	149.30452	123.41948	153.97115	146.86533	130.75131
"202501_at"	528.65356	519.67584	489.6671	559.2276	560.1855	467.7629
"202502_at"	1799.8472	1572.2493	1875.9138	1894.0748	1678.0636	2164.0603
"202503_s_at"	4821.198	5018.204	4629.472	5077.4917	5053.4033	5286.137
"202504_at"	50.20313	65.40358	55.61137	63.074203	54.94885	47.27956
"202505_at"	3890.1487	3998.392	4261.338	4009.2249	4147.7827	4288.73
"202506_at"	644.85986	615.90717	642.63007	597.3936	618.2183	789.28
"202507_s_at"	436.34955	455.77988	518.40735	397.4717	494.32892	554.71375
"202508_s_at"	1061.8024	1087.7545	1297.8368	1025.7886	1148.1355	1565.4948
"202509_s_at"	29.240227	25.342543	33.55797	28.051605	26.508131	27.798132
"202510_s_at"	34.882397	37.142994	40.158615	33.551735	28.878214	33.42761
"202511_s_at"	786.3595	716.056	782.8731	850.2925	781.8114	747.86633
"202512_s_at"	162.55168	160.63521	125.97116	132.82526	144.93901	113.44615
"202513_s_at"	288.66705	283.45755	248.13194	259.59103	287.82028	268.17322
"202514_at"	453.11676	499.81223	401.3359	425.77847	541.94037	460.38464
"202515_at"	952.01166	1039.1572	1013.2903	866.6095	1170.2439	1040.2769
"202516_s_at"	164.23369	202.80663	155.65591	159.9928	203.77956	158.87497
"202517_at"	73.18864	78.21533	73.119194	75.86147	74.184265	78.856224
"202518_at"	213.73224	197.21002	199.65904	211.27715	224.25787	195.4403
"202519_at"	453.67154	460.85202	468.89972	421.25186	468.24863	422.69315
"202520_s_at"	967.85925	819.3609	857.5147	863.8744	710.29	829.5264
"202521_at"	684.38666	670.57263	519.84076	602.0374	753.2609	524.1668
"202522_at"	1547.2703	1634.5922	1671.1361	1489.6938	1558.7362	1487.2261
"202523_s_at"	88.43137	74.86261	72.10792	71.75868	83.31237	92.2302
"202524_s_at"	40.174534	45.644547	64.63782	43.735523	49.734684	55.613007
"202525_at"	27.964226	29.159996	24.330233	26.426216	26.52366	24.495337
"202526_at"	36.50795	36.16163	33.812458	34.383575	23.26429	32.748905
"202527_s_at"	968.53	781.4275	846.845	909.67804	824.067	980.206
"202528_at"	298.651	252.32733	252.23927	274.79883	252.63785	240.75696
"202529_at"	920.1225	870.1369	762.9008	875.33484	849.2488	844.10583
"202530_at"	542.6383	522.12854	509.02692	514.5858	493.79102	503.1434
"202531_at"	89.022026	90.36592	88.57381	64.77771	80.91004	67.05616
"202532_s_at"	603.34534	556.82214	578.3941	541.38	596.31256	547.2188
"202533_s_at"	486.04556	489.30408	391.09436	495.3056	461.15067	429.1566
"202534_x_at"	1555.3665	1543.0416	1389.8018	1528.6678	1617.8889	1471.9255
"202535_at"	523.52686	366.82196	399.44717	556.6742	361.87192	460.9157
"202536_at"	639.2689	572.9422	572.26843	615.9748	546.19855	628.84357
"202537_s_at"	340.9571	345.87247	328.65015	385.08728	345.00247	327.82477
"202538_s_at"	458.02667	451.2981	444.69336	439.4239	423.2711	418.83728
"202539_s_at"	799.6922	661.937	687.6644	721.9701	722.05646	744.091
"202540_s_at"	853.7681	836.87427	762.79895	872.35187	845.886	811.1334
"202541_at"	1135.0894	1054.8833	1176.5789	1069.3477	1146.0927	1208.1649
"202542_s_at"	2759.0474	2646.91	2990.9827	2636.3367	2756.5208	2910.1426
"202543_s_at"	696.41516	732.6964	648.6092	660.4964	660.3523	585.13745
"202544_at"	2020.226	1956.8204	1676.3772	1907.7261	1862.2747	1625.2681
"202545_at"	101.31413	89.680176	101.74228	112.50075	99.87734	90.60137
"202546_at"	18.23186	20.93743	16.385254	22.992231	24.213507	17.683477
"202547_s_at"	128.04773	125.7767	109.55748	138.29816	138.22357	131.44295
"202548_s_at"	431.6061	441.5098	446.3671	392.78802	478.64114	426.05325
"202549_at"	48.29227	67.94092	38.70039	55.06071	67.52673	41.66475
"202550_s_at"	956.76416	929.32947	748.52905	877.9785	934.3151	822.8776
"202551_s_at"	465.39758	434.5962	477.62213	416.72433	399.86038	485.3421
"202552_s_at"	162.25308	135.83595	158.48566	143.88713	132.64136	170.12546
"202553_s_at"	547.10706	585.88794	615.2732	582.19666	611.63654	651.2695
"202554_s_at"	823.9886	881.93164	776.9418	893.74445	887.74976	799.2187
"202555_s_at"	207.63783	155.80476	140.3671	152.2067	150.44713	125.066185
"202556_s_at"	589.2184	563.67676	535.45905	583.703	558.0717	545.55774
"202557_at"	398.22018	359.6605	324.9097	334.174	301.93265	390.58255
"202558_s_at"	151.17773	173.24138	156.21475	166.70787	132.52672	188.1934
"202559_x_at"	1201.961	1214.4409	1295.6826	1194.9302	1187.4152	1239.4194
"202560_s_at"	1369.3335	1248.1725	1174.7991	1320.633	1368.8683	1328.1937
"202561_at"	245.16507	197.92342	183.17955	205.52177	199.01917	214.59966
"202562_s_at"	503.58197	423.18576	407.24307	462.8597	430.03067	413.09137
"202563_at"	21.37993	21.217682	21.74556	22.469727	26.987217	20.091026
"202564_x_at"	553.56683	512.5066	430.58478	568.1933	498.37775	445.99338
"202565_s_at"	66.89744	60.741257	69.748955	93.103645	58.755527	89.47438
"202566_s_at"	41.683277	42.751976	42.754704	56.39569	44.789787	56.937054
"202567_at"	3850.2542	4074.1108	4528.3286	4062.2407	4278.604	4224.808
"202568_s_at"	352.21066	372.6606	374.61575	381.8056	368.63486	369.53464
"202569_s_at"	276.26245	268.13422	285.92908	279.5685	275.43152	325.90994
"202570_s_at"	83.80119	78.7199	60.863102	66.54253	83.08227	63.65047
"202571_s_at"	76.061	76.88871	86.62894	68.69015	71.582275	71.50237
"202572_s_at"	50.19377	52.614624	58.02246	54.913536	48.88951	52.34549
"202573_at"	458.90857	429.4787	550.68463	486.43674	479.01178	516.88293
"202574_s_at"	444.76245	429.86783	416.1933	439.8351	466.32205	427.71478
"202575_at"	90.701385	101.15917	98.865654	89.6359	128.12596	91.84265
"202576_s_at"	682.5803	819.02783	612.9925	632.90674	893.9276	567.2431
"202577_s_at"	407.40115	466.75073	268.92432	369.6502	543.5264	322.7656
"202578_s_at"	539.79407	695.23395	389.47366	494.15216	742.6429	366.0006
"202579_x_at"	1560.2249	1498.1184	1438.5612	1418.3448	1487.7866	1454.8115
"202580_x_at"	667.57086	579.14667	493.6014	632.0208	634.1388	559.74426
"202581_at"	938.63794	1029.8835	800.901	907.0228	1131.008	590.026
"202582_s_at"	1043.2649	907.53143	1019.4451	927.6944	879.60156	991.08936
"202583_s_at"	332.92383	301.76422	271.06693	291.4272	303.38895	267.85327
"202584_at"	190.70769	191.48013	180.44719	189.64973	193.29567	190.10152
"202585_s_at"	127.72218	110.751144	106.705215	129.13432	116.67681	114.10057
"202586_at"	143.12633	156.2384	108.86005	168.73917	155.86075	100.80279
"202587_s_at"	822.7623	808.35004	721.4916	786.55084	812.7447	758.8891
"202588_at"	131.25484	167.69337	139.4437	150.8344	138.96667	133.37251
"202589_at"	3072.407	2990.3027	2702.8677	2670.2642	3105.1038	2763.8044
"202590_s_at"	183.9156	172.25868	176.49031	180.2086	185.09537	179.70981
"202591_s_at"	3656.236	3334.425	3302.4358	3540.2083	3467.5151	3293.796
"202592_at"	549.687	530.07776	523.0958	518.24634	494.58255	528.6962
"202593_s_at"	982.42126	1075.464	899.4567	1105.299	1100.2079	847.8207
"202594_at"	487.636	501.57834	384.3094	476.8691	494.57373	407.34567
"202595_s_at"	546.7444	477.52933	493.57758	539.365	473.42386	508.75375
"202596_at"	8779.466	8731.11	8127.9087	8649.955	8591.476	8631.574
"202597_at"	48.53195	60.070015	56.25478	53.551712	56.45169	56.75244
"202598_at"	913.5154	896.4953	717.4746	806.48517	947.4958	771.37396
"202599_s_at"	397.48697	316.27332	299.30478	378.49384	309.23465	373.0515
"202600_s_at"	165.88664	147.8337	176.39258	181.52632	121.0749	156.30948
